id,title,company_name,location,site,job_url,job_url_direct,description,company_url,job_type,compensation,date_posted,emails,is_remote,listing_type,job_level,company_industry,company_addresses,company_num_employees,company_revenue,company_description,company_logo,banner_photo_url,job_function,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,key_skills,match_score,match_reasons,missing_skills,resume_alignment_level,why_this_job_fits,company_url_direct
,L2 Support,SourceFuse,"Mohali district, India",linkedin,https://www.linkedin.com/jobs/view/4327955564,,"SourceFuse hiring L2 Support in Mohali district, India | LinkedIn






















 




[Skip to main content](#main-content)


[LinkedIn](/?trk=public_jobs_nav-header-logo)

L2 Support in Morena

Expand search

This button displays the currently selected search type. When expanded it provides a list of search options that will switch the search inputs to match the current selection.

* Jobs
* People
* Learning

Clear text

Clear text

Clear text





Clear text

Clear text

[Sign in](https://www.linkedin.com/login?emailAddress=&fromSignIn=&fromSignIn=true&session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F4327955564&trk=public_jobs_nav-header-signin)
[Join now](https://www.linkedin.com/signup/cold-join?source=jobs_registration&session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F4327955564&trk=public_jobs_nav-header-join) 

[![]()](https://www.linkedin.com/login?emailAddress=&fromSignIn=&fromSignIn=true&session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F4327955564&trk=public_jobs_nav-header-signin)

 




![SourceFuse]()

### L2 Support

[SourceFuse](https://www.linkedin.com/company/sourcefuse?trk=public_jobs_sub-nav-cta-optional-url ""SourceFuse"")
Mohali district, India

Apply

[![SourceFuse]()](https://www.linkedin.com/company/sourcefuse?trk=public_jobs_topcard_logo)

L2 Support
==========



#### [SourceFuse](https://www.linkedin.com/company/sourcefuse?trk=public_jobs_topcard-org-name) Mohali district, India 2 days ago 116 applicants [See who SourceFuse has hired for this role](https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D266841%26title%3DSupport%2BSpecialist&emailAddress=&fromSignIn=&trk=public_jobs_see-who-was-hired_people-search-link_face-pile-cta)

Apply
[Save](https://www.linkedin.com/login?emailAddress=&fromSignIn=&session_redirect=https%3A%2F%2Fin.linkedin.com%2Fjobs%2Fview%2Fl2-support-at-sourcefuse-4327955564&trk=public_jobs)

* [Report this job](/uas/login?fromSignIn=true&session_redirect=https%3A%2F%2Fin.linkedin.com%2Fjobs%2Fview%2Fl2-support-at-sourcefuse-4327955564&trk=public_jobs_ellipsis-menu-semaphore-sign-in-redirect&guestReportContentType=JOB&_f=guest-reporting)

Direct message the job poster from SourceFuse

[Meghna Kashyap](https://in.linkedin.com/in/meghna-kashyap-a50b89134)
![Click here to view Meghna Kashyap’s profile]()

### Meghna Kashyap

#### Hiring New Talents.......

**Role Overview:**

SourceFuse Technologies is currently seeking Managed Services L2 Support Engineer/Senior Engineer to join its India team for supporting one of its clients.

**Key Responsibilities:**

* As a Service desk agent, you will be required to perform basic troubleshooting, collect all pertaining details from the customer’s issue or request, set correct expectations, and manage the creation and handling of support tickets. It will be a work from office in a 24x7 rotational shift pattern.
* Continuous monitoring of Applications via monitoring tool deployed in the Infrastructure & observe over the monitoring dashboard.

* **Incident Management & Triage:**
* Act as the first point of contact for all production incidents, alerts, and user-reported issues related to the Plan & Build [Site Manager, Procurement Manager, and Facility Manager application].
* Proactively monitor application performance, infrastructure health, and system alerts using monitoring tools.
* Perform initial diagnosis and root cause analysis (RCA) to quickly identify the source and scope of issues within a microservices architecture.
* Categorize, prioritize, and escalate incidents to appropriate internal teams (e.g., Network, Security, Firewall, Cloud, Infrastructure, Application Development, User Management) in a timely manner.

* **Troubleshooting & Resolution:**
* Collaborate effectively with various technical teams to drive incident resolution, acting as a central coordinator.
* Skillfully diagnose and troubleshoot a wide range of customer issues, from basic inquiries to more technical challenges observed within the system framework.
* Utilize logs, monitoring dashboards, and diagnostic tools to pinpoint issues across different microservices and underlying infrastructure components.
* Document troubleshooting steps, findings, and resolutions accurately for knowledge base articles and future reference.

* **Communication & Stakeholder Management:**
* Provide timely, clear, and professional communication to internal stakeholders and end- users regarding incident status, expected resolution times, and post-incident reports.
* Prepare and deliver comprehensive Root Cause Analysis (RCA) reports for critical incidents, outlining the problem, impact, resolution, and preventative measures.
* Act as a crucial bridge between engineering/technical teams and product/business teams, translating technical details into understandable business impacts and vice-versa.

* **SLA Adherence & Performance:**
* Ensure all incidents are handled within agreed-upon Service Level Agreements (SLAs) for response, resolution, and communication.
* Contribute to the continuous improvement of incident management processes and tooling.

* **Knowledge Management & Process Improvement:**
* Develop and maintain comprehensive knowledge base articles, runbooks, and troubleshooting guides.
* Identify recurring issues and collaborate with engineering teams to implement permanent solutions and improve system resilience.
* Participate in post-incident reviews to identify lessons learned and implement corrective actions.

**Qualifications:**

* Bachelor’s degree in Electronics and Comm, Information Technology, or a related field.
* Strong domain knowledge in Microservices Applications
* 3+ years of experience in technical support, operations, or SRE/L2 role, preferably supporting enterprise-level applications.
* Ability to differentiate between application & platform issues and proven track record of taking them to closure.
* Strong interpersonal skills and the ability to collaborate effectively with cross-functional teams.

**Skills & Abilities:**

* Experience in containerization technologies: Kubernetes/Docker swarm/Mesos-Marathon/Cloud Foundry
* Experience in RDBMS like Oracle, MySQL, Sybase etc.
* Basic understanding of networking concepts (TCP/IP, DNS, Load Balancers, Firewalls) and security principles
* Proficiency in monitoring tools (e.g., Prometheus, Grafana) for application and infrastructure monitoring.
* Familiarity with cloud computing concepts (e.g., AWS, Azure, GCP) and data center environments.
* Collaboration: Ability to work in a team-oriented environment and effectively communicate with both technical and non-technical stakeholders.

**Preferred**

* Experienced in
* AWS platform or certified in AWS(Solution Architect/SysOps)
* Lambda, API Gateways, Kinesis, ElasticSearch, ElasticCache, Dynamo DB, Athena
* Linux
* NoSQL Database(Dynamo DB preferred)
* Trouble ticketing tools(Jira Software & Jira Service Desk preferred)
* Hands on experience on New Relic and AWS Cloudwatch tools
* ITIL certification

Show more


Show less

* ### Seniority level

  Mid-Senior level
* ### Employment type

  Full-time
* ### Job function

  Other
* ### Industries

  IT Services and IT Consulting

![]()
![]()
![]()

Referrals increase your chances of interviewing at SourceFuse by 2x

[See who you know](https://www.linkedin.com/login?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%2Fresults%2Fpeople%2F%3FfacetCurrentCompany%3D266841&emailAddress=&fromSignIn=&trk=public_jobs_find-a-referral-cta)

Get notified about new Support Specialist jobs in **Mohali district, India**.

[Sign in to create job alert](https://www.linkedin.com/login?emailAddress=&fromSignIn=&session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F4327955564&trk=public_jobs_job-alert-guest-redirect-cta)





Similar jobs
------------

* [Technical Support Specialist](https://in.linkedin.com/jobs/view/technical-support-specialist-at-tp-4342087596?refId=fIltLxig60IuhV0eLuHHzg%3D%3D&trackingId=zCyKm0LttflMnCyx0MjJkw%3D%3D)
  ![]()

  ### Technical Support Specialist

  #### [TP](https://fr.linkedin.com/company/teleperformance?trk=public_jobs_similar-jobs_main-jobs-card-subtitle)

  Mohali district, India


  2 weeks ago
* [Desktop Support Specialist](https://in.linkedin.com/jobs/view/desktop-support-specialist-at-allen-lund-company-4284401075?refId=fIltLxig60IuhV0eLuHHzg%3D%3D&trackingId=EH14E0%2F6meIiv2Q637o6lA%3D%3D)
  ![]()

  ### Desktop Support Specialist

  #### [Allen Lund Company](https://www.linkedin.com/company/allen-lund-company?trk=public_jobs_similar-jobs_main-jobs-card-subtitle)

  Chandigarh, Chandigarh, India


  3 weeks ago
* [ITS Support Associate, IT Services (Global Service Desk)](https://in.linkedin.com/jobs/view/its-support-associate-it-services-global-service-desk-at-amazon-4342707052?refId=fIltLxig60IuhV0eLuHHzg%3D%3D&trackingId=pP4Shcd0SmkpLzICtjIP6w%3D%3D)
  ![]()

  ### ITS Support Associate, IT Services (Global Service Desk)

  #### [Amazon](https://www.linkedin.com/company/amazon?trk=public_jobs_similar-jobs_main-jobs-card-subtitle)

  Chandigarh, Chandigarh, India


  1 week ago
* [ITS Support Assoc II (GSD1), IT Services (Global Service Desk)](https://in.linkedin.com/jobs/view/its-support-assoc-ii-gsd1-it-services-global-service-desk-at-amazon-4343779810?refId=fIltLxig60IuhV0eLuHHzg%3D%3D&trackingId=xdHwqt1p036wUQHSR%2Fv9NA%3D%3D)
  ![]()

  ### ITS Support Assoc II (GSD1), IT Services (Global Service Desk)

  #### [Amazon](https://www.linkedin.com/company/amazon?trk=public_jobs_similar-jobs_main-jobs-card-subtitle)

  Chandigarh, Chandigarh, India


  4 days ago

People also viewed
------------------

* [Apprentice - Technical Support Engineer](https://in.linkedin.com/jobs/view/apprentice-technical-support-engineer-at-oceaneering-4340784711?refId=fIltLxig60IuhV0eLuHHzg%3D%3D&trackingId=ps3oC7oHyQd9Spmx55g5XQ%3D%3D)


  ### Apprentice - Technical Support Engineer

  [Oceaneering](https://www.linkedin.com/company/oceaneering?trk=public_jobs_people-also-viewed_aside-job-card-subtitle)



  Chandigarh, Chandigarh, India


  2 weeks ago
* [Technician - Support](https://in.linkedin.com/jobs/view/technician-support-at-bunge-4198250065?refId=fIltLxig60IuhV0eLuHHzg%3D%3D&trackingId=bgNN7OVxj4PLIDRV1mqdqw%3D%3D)


  ### Technician - Support

  [Bunge](https://www.linkedin.com/company/bunge?trk=public_jobs_people-also-viewed_aside-job-card-subtitle)



  Rajpura, Punjab, India


  4 days ago

Similar Searches
----------------

* [### Senior System Support Engineer jobs




  1,099 open jobs](https://www.linkedin.com/jobs/senior-system-support-engineer-jobs?trk=public_jobs_full-click)
* [### Application Support Engineer jobs




  2,608 open jobs](https://www.linkedin.com/jobs/application-support-engineer-jobs?trk=public_jobs_full-click)
* [### Product Support Specialist jobs




  904 open jobs](https://www.linkedin.com/jobs/product-support-specialist-jobs?trk=public_jobs_full-click)
* [### Learning Support Teacher jobs




  26 open jobs](https://www.linkedin.com/jobs/learning-support-teacher-jobs?trk=public_jobs_full-click)
* [### Production Support Engineer jobs




  51,636 open jobs](https://www.linkedin.com/jobs/production-support-engineer-jobs?trk=public_jobs_full-click)
* [### Lotus Notes Administrator jobs




  874 open jobs](https://www.linkedin.com/jobs/lotus-notes-administrator-jobs?trk=public_jobs_full-click)
* [### Family Support Worker jobs




  168 open jobs](https://www.linkedin.com/jobs/family-support-worker-jobs?trk=public_jobs_full-click)
* [### Product Support Engineer jobs




  47,604 open jobs](https://www.linkedin.com/jobs/product-support-engineer-jobs?trk=public_jobs_full-click)
* [### Network Support Specialist jobs




  1,395 open jobs](https://www.linkedin.com/jobs/network-support-specialist-jobs?trk=public_jobs_full-click)
* [### Software Configuration Manager jobs




  7,612 open jobs](https://www.linkedin.com/jobs/software-configuration-manager-jobs?trk=public_jobs_full-click)
* [### Sales Support Coordinator jobs




  912 open jobs](https://www.linkedin.com/jobs/sales-support-coordinator-jobs?trk=public_jobs_full-click)
* [### Assistant Network Engineer jobs




  20 open jobs](https://www.linkedin.com/jobs/assistant-network-engineer-jobs?trk=public_jobs_full-click)
* [### Sales Support Administrator jobs




  912 open jobs](https://www.linkedin.com/jobs/sales-support-administrator-jobs?trk=public_jobs_full-click)
* [### Senior Application Support Engineer jobs




  1,468 open jobs](https://www.linkedin.com/jobs/senior-application-support-engineer-jobs?trk=public_jobs_full-click)
* [### Development Technologist jobs




  139 open jobs](https://www.linkedin.com/jobs/development-technologist-jobs?trk=public_jobs_full-click)
* [### SAP Support Specialist jobs




  1,368 open jobs](https://www.linkedin.com/jobs/sap-support-specialist-jobs?trk=public_jobs_full-click)
* [### Employment Officer jobs




  1,605 open jobs](https://www.linkedin.com/jobs/employment-officer-jobs?trk=public_jobs_full-click)
* [### Support Developer jobs




  54,942 open jobs](https://www.linkedin.com/jobs/support-developer-jobs?trk=public_jobs_full-click)
* [### Middleware Specialist jobs




  49,678 open jobs](https://www.linkedin.com/jobs/middleware-specialist-jobs?trk=public_jobs_full-click)
* [### Software Application Specialist jobs




  53,074 open jobs](https://www.linkedin.com/jobs/software-application-specialist-jobs?trk=public_jobs_full-click)
* [### Transition Program Manager jobs




  223 open jobs](https://www.linkedin.com/jobs/transition-program-manager-jobs?trk=public_jobs_full-click)
* [### SAP Support Analyst jobs




  2,842 open jobs](https://www.linkedin.com/jobs/sap-support-analyst-jobs?trk=public_jobs_full-click)
* [### Network Support Analyst jobs




  796 open jobs](https://www.linkedin.com/jobs/network-support-analyst-jobs?trk=public_jobs_full-click)
* [### Developer Internship jobs




  59 open jobs](https://www.linkedin.com/jobs/developer-internship-jobs?trk=public_jobs_full-click)
* [### Network Analyst jobs




  1,867 open jobs](https://www.linkedin.com/jobs/network-analyst-jobs?trk=public_jobs_full-click)

Show more

Show less

![]()

Explore collaborative articles
------------------------------

We’re unlocking community knowledge in a new way. Experts add insights directly into each article, started with the help of AI.

[Explore More](https://www.linkedin.com/pulse/topics/home/)

More searches

More searches

* + [Senior System Support Engineer jobs](https://www.linkedin.com/jobs/senior-system-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Application Support Engineer jobs](https://www.linkedin.com/jobs/application-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Product Support Specialist jobs](https://www.linkedin.com/jobs/product-support-specialist-jobs?trk=public_jobs_linkster_link)
  + [Learning Support Teacher jobs](https://www.linkedin.com/jobs/learning-support-teacher-jobs?trk=public_jobs_linkster_link)
  + [Production Support Engineer jobs](https://www.linkedin.com/jobs/production-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Lotus Notes Administrator jobs](https://www.linkedin.com/jobs/lotus-notes-administrator-jobs?trk=public_jobs_linkster_link)
  + [Family Support Worker jobs](https://www.linkedin.com/jobs/family-support-worker-jobs?trk=public_jobs_linkster_link)
  + [Product Support Engineer jobs](https://www.linkedin.com/jobs/product-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Network Support Specialist jobs](https://www.linkedin.com/jobs/network-support-specialist-jobs?trk=public_jobs_linkster_link)
  + [Software Configuration Manager jobs](https://www.linkedin.com/jobs/software-configuration-manager-jobs?trk=public_jobs_linkster_link)
  + [Fluper jobs](https://www.linkedin.com/jobs/fluper-jobs?trk=public_jobs_linkster_link)
  + [Sales Support Coordinator jobs](https://www.linkedin.com/jobs/sales-support-coordinator-jobs?trk=public_jobs_linkster_link)
  + [Assistant Network Engineer jobs](https://www.linkedin.com/jobs/assistant-network-engineer-jobs?trk=public_jobs_linkster_link)
  + [Sales Support Administrator jobs](https://www.linkedin.com/jobs/sales-support-administrator-jobs?trk=public_jobs_linkster_link)
  + [Senior Application Support Engineer jobs](https://www.linkedin.com/jobs/senior-application-support-engineer-jobs?trk=public_jobs_linkster_link)

  + [Development Technologist jobs](https://www.linkedin.com/jobs/development-technologist-jobs?trk=public_jobs_linkster_link)
  + [SAP Support Specialist jobs](https://www.linkedin.com/jobs/sap-support-specialist-jobs?trk=public_jobs_linkster_link)
  + [Employment Officer jobs](https://www.linkedin.com/jobs/employment-officer-jobs?trk=public_jobs_linkster_link)
  + [Support Developer jobs](https://www.linkedin.com/jobs/support-developer-jobs?trk=public_jobs_linkster_link)
  + [Middleware Specialist jobs](https://www.linkedin.com/jobs/middleware-specialist-jobs?trk=public_jobs_linkster_link)
  + [Software Application Specialist jobs](https://www.linkedin.com/jobs/software-application-specialist-jobs?trk=public_jobs_linkster_link)
  + [Transition Program Manager jobs](https://www.linkedin.com/jobs/transition-program-manager-jobs?trk=public_jobs_linkster_link)
  + [SAP Support Analyst jobs](https://www.linkedin.com/jobs/sap-support-analyst-jobs?trk=public_jobs_linkster_link)
  + [Network Support Analyst jobs](https://www.linkedin.com/jobs/network-support-analyst-jobs?trk=public_jobs_linkster_link)
  + [Developer Internship jobs](https://www.linkedin.com/jobs/developer-internship-jobs?trk=public_jobs_linkster_link)
  + [Network Analyst jobs](https://www.linkedin.com/jobs/network-analyst-jobs?trk=public_jobs_linkster_link)
  + [Information Technology Analyst jobs](https://www.linkedin.com/jobs/information-technology-analyst-jobs?trk=public_jobs_linkster_link)
  + [Support Coordinator jobs](https://www.linkedin.com/jobs/support-coordinator-jobs?trk=public_jobs_linkster_link)
  + [Customer Relationship Specialist jobs](https://www.linkedin.com/jobs/customer-relationship-specialist-jobs?trk=public_jobs_linkster_link)
  + [Network Operations Center jobs](https://www.linkedin.com/jobs/network-operations-center-jobs?trk=public_jobs_linkster_link)

  + [Unix Developer jobs](https://www.linkedin.com/jobs/unix-developer-jobs?trk=public_jobs_linkster_link)
  + [Head of Support jobs](https://www.linkedin.com/jobs/head-of-support-jobs?trk=public_jobs_linkster_link)
  + [Network Support Engineer jobs](https://www.linkedin.com/jobs/network-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [System Support Engineer jobs](https://www.linkedin.com/jobs/system-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [International Student Advisor jobs](https://www.linkedin.com/jobs/international-student-advisor-jobs?trk=public_jobs_linkster_link)
  + [Sales Support Manager jobs](https://www.linkedin.com/jobs/sales-support-manager-jobs?trk=public_jobs_linkster_link)
  + [Project Support Engineer jobs](https://www.linkedin.com/jobs/project-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Unix Support Engineer jobs](https://www.linkedin.com/jobs/unix-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Clinical Application Analyst jobs](https://www.linkedin.com/jobs/clinical-application-analyst-jobs?trk=public_jobs_linkster_link)
  + [Server Support Engineer jobs](https://www.linkedin.com/jobs/server-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [System Administrator jobs](https://www.linkedin.com/jobs/system-administrator-jobs?trk=public_jobs_linkster_link)
  + [Ophthalmology Resident jobs](https://www.linkedin.com/jobs/ophthalmology-resident-jobs?trk=public_jobs_linkster_link)
  + [Customer Service Analyst jobs](https://www.linkedin.com/jobs/customer-service-analyst-jobs?trk=public_jobs_linkster_link)
  + [Application Support Manager jobs](https://www.linkedin.com/jobs/application-support-manager-jobs?trk=public_jobs_linkster_link)
  + [Welfare Officer jobs](https://www.linkedin.com/jobs/welfare-officer-jobs?trk=public_jobs_linkster_link)

  + [System Analyst jobs](https://www.linkedin.com/jobs/system-analyst-jobs?trk=public_jobs_linkster_link)
  + [Production Support Manager jobs](https://www.linkedin.com/jobs/production-support-manager-jobs?trk=public_jobs_linkster_link)
  + [Student Advisor jobs](https://www.linkedin.com/jobs/student-advisor-jobs?trk=public_jobs_linkster_link)
  + [Operations Support Engineer jobs](https://www.linkedin.com/jobs/operations-support-engineer-jobs?trk=public_jobs_linkster_link)
  + [Junior System Administrator jobs](https://www.linkedin.com/jobs/junior-system-administrator-jobs?trk=public_jobs_linkster_link)
  + [Incident Management Specialist jobs](https://www.linkedin.com/jobs/incident-management-specialist-jobs?trk=public_jobs_linkster_link)
  + [Middleware Administrator jobs](https://www.linkedin.com/jobs/middleware-administrator-jobs?trk=public_jobs_linkster_link)
  + [Trade Support Analyst jobs](https://www.linkedin.com/jobs/trade-support-analyst-jobs?trk=public_jobs_linkster_link)
  + [Software Administrator jobs](https://www.linkedin.com/jobs/software-administrator-jobs?trk=public_jobs_linkster_link)
  + [Informatica jobs](https://www.linkedin.com/jobs/informatica-jobs?trk=public_jobs_linkster_link)
  + [Co Teacher jobs](https://www.linkedin.com/jobs/co-teacher-jobs?trk=public_jobs_linkster_link)
  + [Junior System Analyst jobs](https://www.linkedin.com/jobs/junior-system-analyst-jobs?trk=public_jobs_linkster_link)
  + [Telephony Engineer jobs](https://www.linkedin.com/jobs/telephony-engineer-jobs?trk=public_jobs_linkster_link)
  + [Real Time Data Services jobs](https://www.linkedin.com/jobs/real-time-data-services-jobs?trk=public_jobs_linkster_link)
  + [Junior Network Engineer jobs](https://www.linkedin.com/jobs/junior-network-engineer-jobs?trk=public_jobs_linkster_link)

* LinkedIn

  © 2025
* [About](https://about.linkedin.com?trk=d_jobs_guest_details_footer-about)
* [Accessibility](https://www.linkedin.com/accessibility?trk=d_jobs_guest_details_footer-accessibility)
* [User Agreement](https://www.linkedin.com/legal/user-agreement?trk=d_jobs_guest_details_footer-user-agreement)
* [Privacy Policy](https://www.linkedin.com/legal/privacy-policy?trk=d_jobs_guest_details_footer-privacy-policy)
* [Cookie Policy](https://www.linkedin.com/legal/cookie-policy?trk=d_jobs_guest_details_footer-cookie-policy)
* [Copyright Policy](https://www.linkedin.com/legal/copyright-policy?trk=d_jobs_guest_details_footer-copyright-policy)
* [Brand Policy](https://brand.linkedin.com/policies?trk=d_jobs_guest_details_footer-brand-policy)
* [Guest Controls](https://www.linkedin.com/psettings/guest-controls?trk=d_jobs_guest_details_footer-guest-controls)
* [Community Guidelines](https://www.linkedin.com/legal/professional-community-policies?trk=d_jobs_guest_details_footer-community-guide)
* + العربية (Arabic)
  + বাংলা (Bangla)
  + Čeština (Czech)
  + Dansk (Danish)
  + Deutsch (German)
  + Ελληνικά (Greek)
  + **English (English)**
  + Español (Spanish)
  + فارسی (Persian)
  + Suomi (Finnish)
  + Français (French)
  + हिंदी (Hindi)
  + Magyar (Hungarian)
  + Bahasa Indonesia (Indonesian)
  + Italiano (Italian)
  + עברית (Hebrew)
  + 日本語 (Japanese)
  + 한국어 (Korean)
  + मराठी (Marathi)
  + Bahasa Malaysia (Malay)
  + Nederlands (Dutch)
  + Norsk (Norwegian)
  + ਪੰਜਾਬੀ (Punjabi)
  + Polski (Polish)
  + Português (Portuguese)
  + Română (Romanian)
  + Русский (Russian)
  + Svenska (Swedish)
  + తెలుగు (Telugu)
  + ภาษาไทย (Thai)
  + Tagalog (Tagalog)
  + Türkçe (Turkish)
  + Українська (Ukrainian)
  + Tiếng Việt (Vietnamese)
  + 简体中文 (Chinese (Simplified))
  + 正體中文 (Chinese (Traditional))

  Language
 


Agree & Join LinkedIn

By clicking Continue to join or sign in, you agree to LinkedIn’s [User Agreement](/legal/user-agreement?trk=linkedin-tc_auth-button_user-agreement), [Privacy Policy](/legal/privacy-policy?trk=linkedin-tc_auth-button_privacy-policy), and [Cookie Policy](/legal/cookie-policy?trk=linkedin-tc_auth-button_cookie-policy).









![]()

Sign in to see who you already know at SourceFuse
-------------------------------------------------

Sign in

Welcome back
------------










 


Email or phone

Password

Show

[Forgot password?](https://www.linkedin.com/uas/request-password-reset?trk=public_jobs_contextual-sign-in-modal_sign-in-modal_forgot_password)



Sign in

or

By clicking Continue to join or sign in, you agree to LinkedIn’s [User Agreement](/legal/user-agreement?trk=public_jobs_contextual-sign-in-modal_sign-in-modal_auth-button_user-agreement), [Privacy Policy](/legal/privacy-policy?trk=public_jobs_contextual-sign-in-modal_sign-in-modal_auth-button_privacy-policy), and [Cookie Policy](/legal/cookie-policy?trk=public_jobs_contextual-sign-in-modal_sign-in-modal_auth-button_cookie-policy).

New to LinkedIn? [Join now](https://www.linkedin.com/signup/cold-join?source=jobs_registration&trk=public_jobs_contextual-sign-in-modal_sign-in-modal_join-link)

or

New to LinkedIn? [Join now](https://www.linkedin.com/signup/cold-join?source=jobs_registration&trk=public_jobs_contextual-sign-in-modal_join-link)

By clicking Continue to join or sign in, you agree to LinkedIn’s [User Agreement](/legal/user-agreement?trk=linkedin-tc_auth-button_user-agreement), [Privacy Policy](/legal/privacy-policy?trk=linkedin-tc_auth-button_privacy-policy), and [Cookie Policy](/legal/cookie-policy?trk=linkedin-tc_auth-button_cookie-policy).",,,,,,False,,,,,,,,,,,,3+ years,,,,,"alert, api, aws, azure, grafana, incident, itil, linux, log, monitor, monitoring, prometheus, sla",100,"Matches primary skills: alert, aws, azure, incident, itil, linux, log, monitor, monitoring, sla, Matches secondary skills: api, grafana, prometheus, On-call / shift work indicated, Cloud mentions: Azure, AWS, GCP, ServiceNow/ITIL/incident handling evidence, Experience range detected: 3+ years","sftp, servicenow",Strong Match,"Matches primary skills: alert, aws, azure, incident, itil, linux, log, monitor, monitoring, sla; Matches secondary skills: api, grafana, prometheus; On-call / shift work indicated; Cloud mentions: Azure, AWS, GCP; ServiceNow/ITIL/incident handling evidence; Experience range detected: 3+ years",
